feature,valor,abs_valor
TP_ENSINO_1.0,-0.14723760476034126,0.14723760476034126
TP_ESTADO_CIVIL_0.0,0.14627080530312084,0.14627080530312084
NO_MUNICIPIO_PROVA_Belford Roxo,-0.14626605993465994,0.14626605993465994
CO_MUNICIPIO_PROVA_3300456,-0.14626605993465994,0.14626605993465994
Q015_A,0.14544706671470448,0.14544706671470448
CO_MUNICIPIO_PROVA_3305554,-0.14402292181409831,0.14402292181409831
NO_MUNICIPIO_PROVA_Seropédica,-0.14402292181409831,0.14402292181409831
Q016_A,-0.14248191678929156,0.14248191678929156
Q005_13.0,-0.1423864061446018,0.1423864061446018
CO_MUNICIPIO_PROVA_3301702,-0.14213608620265786,0.14213608620265786
NO_MUNICIPIO_PROVA_Duque de Caxias,-0.14213608620265786,0.14213608620265786
Q006_I,0.14092533574715232,0.14092533574715232
CO_MUNICIPIO_PROVA_3302858,-0.14001759642271192,0.14001759642271192
NO_MUNICIPIO_PROVA_Mesquita,-0.14001759642271192,0.14001759642271192
Q003_D,0.139782014871581,0.139782014871581
CO_MUNICIPIO_ESC_3305604.0,-0.1383223577789427,0.1383223577789427
NO_MUNICIPIO_ESC_Silva Jardim,-0.1383223577789427,0.1383223577789427
Q005_7.0,-0.1377936938183483,0.1377936938183483
Q025_B,0.13672866917925314,0.13672866917925314
TP_FAIXA_ETARIA_9.0,0.1353570588615591,0.1353570588615591
Q013_B,-0.13227997606191264,0.13227997606191264
NO_MUNICIPIO_PROVA_Cabo Frio,0.13157023023714123,0.13157023023714123
CO_MUNICIPIO_PROVA_3300704,0.13157023023714123,0.13157023023714123
CO_MUNICIPIO_ESC_3554102.0,-0.13045964372645438,0.13045964372645438
NO_MUNICIPIO_ESC_Taubaté,-0.13045964372645438,0.13045964372645438
Q002_B,-0.1300177298104744,0.1300177298104744
CO_MUNICIPIO_ESC_3133006.0,-0.12967472382775308,0.12967472382775308
NO_MUNICIPIO_ESC_Itamonte,-0.12967472382775308,0.12967472382775308
SG_UF_ESC_SP,-0.1295550576111271,0.1295550576111271
CO_UF_ESC_35.0,-0.1295550576111271,0.1295550576111271
IN_TREINEIRO_0.0,0.1294437643562232,0.1294437643562232
Q008_D,0.12821109572516773,0.12821109572516773
NO_MUNICIPIO_ESC_Tanguá,-0.12814706501283898,0.12814706501283898
CO_MUNICIPIO_ESC_3305752.0,-0.12814706501283898,0.12814706501283898
Q019_E,-0.12781265514881426,0.12781265514881426
NO_MUNICIPIO_ESC_Arapeí,-0.1267372368419109,0.1267372368419109
CO_MUNICIPIO_ESC_3503158.0,-0.1267372368419109,0.1267372368419109
CO_MUNICIPIO_ESC_3302056.0,0.1266883488826303,0.1266883488826303
NO_MUNICIPIO_ESC_Italva,0.1266883488826303,0.1266883488826303
Q003_B,-0.1250689241491327,0.1250689241491327
TP_ESCOLA_2.0,-0.12505095529377136,0.12505095529377136
CO_MUNICIPIO_PROVA_3302601,-0.12468747568566561,0.12468747568566561
NO_MUNICIPIO_PROVA_Mangaratiba,-0.12468747568566561,0.12468747568566561
CO_MUNICIPIO_ESC_3151107.0,-0.12188014462242797,0.12188014462242797
NO_MUNICIPIO_ESC_Pirapetinga,-0.12188014462242797,0.12188014462242797
Q010_E,-0.1213089555888675,0.1213089555888675
CO_MUNICIPIO_ESC_3504909.0,0.12127321056668224,0.12127321056668224
NO_MUNICIPIO_ESC_Bananal,0.12127321056668224,0.12127321056668224
Q002_H,-0.1200250101060717,0.1200250101060717
NO_MUNICIPIO_PROVA_Maricá,-0.1177016839690428,0.1177016839690428
CO_MUNICIPIO_PROVA_3302700,-0.1177016839690428,0.1177016839690428
CO_MUNICIPIO_ESC_3301108.0,0.11769989218054842,0.11769989218054842
NO_MUNICIPIO_ESC_Cantagalo,0.11769989218054842,0.11769989218054842
Q022_E,0.11401188873267123,0.11401188873267123
NO_MUNICIPIO_ESC_Rio de Janeiro,0.11394288272443161,0.11394288272443161
CO_MUNICIPIO_ESC_3304557.0,0.11394288272443161,0.11394288272443161
Q005_4.0,-0.11324730633600114,0.11324730633600114
CO_MUNICIPIO_PROVA_3304524,0.11175600258144772,0.11175600258144772
NO_MUNICIPIO_PROVA_Rio das Ostras,0.11175600258144772,0.11175600258144772
CO_MUNICIPIO_ESC_3302403.0,0.11158493424446435,0.11158493424446435
NO_MUNICIPIO_ESC_Macaé,0.11158493424446435,0.11158493424446435
Q005_12.0,-0.11012579981740091,0.11012579981740091
TP_ANO_CONCLUIU_6.0,0.10982653548542133,0.10982653548542133
NO_MUNICIPIO_ESC_Araruama,0.10850414913681874,0.10850414913681874
CO_MUNICIPIO_ESC_3300209.0,0.10850414913681874,0.10850414913681874
Q025_A,-0.1074937513155398,0.1074937513155398
Q014_B,-0.10595493158547077,0.10595493158547077
Q024_B,-0.10594173301727919,0.10594173301727919
Q017_A,-0.10577676226100338,0.10577676226100338
CO_MUNICIPIO_ESC_2408102.0,-0.10550773911903735,0.10550773911903735
NO_MUNICIPIO_ESC_Natal,-0.10550773911903735,0.10550773911903735
CO_UF_ESC_24.0,-0.10550773911903735,0.10550773911903735
