NU_ANO,CO_MUNICIPIO_PROVA,agg_profile_n,agg_Q006_A,agg_Q006_B,agg_Q006_C,agg_Q006_D,agg_Q006_E,agg_Q006_F,agg_Q006_G,agg_Q006_H,agg_Q006_I,agg_Q006_J,agg_Q006_K,agg_Q006_L,agg_Q006_M,agg_Q006_N,agg_Q006_O,agg_Q006_P,agg_Q006_Q,agg_TP_COR_RACA_0,agg_TP_COR_RACA_1,agg_TP_COR_RACA_2,agg_TP_COR_RACA_3,agg_TP_COR_RACA_4,agg_TP_COR_RACA_5,agg_TP_SEXO_F,agg_TP_SEXO_M,agg_TP_FAIXA_ETARIA_1,agg_TP_FAIXA_ETARIA_10,agg_TP_FAIXA_ETARIA_11,agg_TP_FAIXA_ETARIA_12,agg_TP_FAIXA_ETARIA_13,agg_TP_FAIXA_ETARIA_14,agg_TP_FAIXA_ETARIA_15,agg_TP_FAIXA_ETARIA_16,agg_TP_FAIXA_ETARIA_17,agg_TP_FAIXA_ETARIA_18,agg_TP_FAIXA_ETARIA_19,agg_TP_FAIXA_ETARIA_2,agg_TP_FAIXA_ETARIA_20,agg_TP_FAIXA_ETARIA_3,agg_TP_FAIXA_ETARIA_4,agg_TP_FAIXA_ETARIA_5,agg_TP_FAIXA_ETARIA_6,agg_TP_FAIXA_ETARIA_7,agg_TP_FAIXA_ETARIA_8,agg_TP_FAIXA_ETARIA_9,agg_IN_TREINEIRO_0,agg_IN_TREINEIRO_1,agg_TP_ST_CONCLUSAO_1,agg_TP_ST_CONCLUSAO_2,agg_TP_ST_CONCLUSAO_3,agg_TP_ST_CONCLUSAO_4,agg_TP_ENSINO_1.0,agg_TP_ENSINO_2.0,agg_TP_ENSINO_NA
2022,3301702,12606,0.06163731556401714,0.3135808345232429,0.21505632238616532,0.1432651118514993,0.08376963350785341,0.04109154370934476,0.04831032841504046,0.04093288910042837,0.014199587498016817,0.009915913057274314,0.0063461843566555605,0.006980802792321117,0.0063461843566555605,0.003411074091702364,0.002617801047120419,0.0016658733936220848,0.0008726003490401396,0.020942408376963352,0.3333333333333333,0.21783277804220214,0.40647310804378867,0.01832460732984293,0.003093764873869586,0.6565127716960177,0.3434872283039822,0.04370934475646517,0.02078375376804696,0.06401713469776298,0.031572267174361415,0.023798191337458353,0.019117880374424877,0.013406314453434872,0.008488021577026812,0.004363001745200698,0.0020625099159130573,0.0007932730445819451,0.16857052197366335,0.00047596382674916705,0.22171981596065365,0.13668094558146915,0.0825003966365223,0.05624305886085991,0.044185308583214344,0.0303823576074885,0.027129938124702522,0.9247183880691734,0.0752816119308266,0.5522766936379502,0.3696652387751864,0.0752816119308266,0.002776455656036808,0.34301126447723307,0.003093764873869586,0.6538949706488973
2022,3301850,539,0.05194805194805195,0.29313543599257885,0.1836734693877551,0.1391465677179963,0.10575139146567718,0.04267161410018553,0.05380333951762523,0.05194805194805195,0.02040816326530612,0.0055658627087198514,0.0018552875695732839,0.01855287569573284,0.011131725417439703,0.0055658627087198514,0.0074211502782931356,0.0018552875695732839,0.0055658627087198514,0.029684601113172542,0.44155844155844154,0.15398886827458255,0.3525046382189239,0.011131725417439703,0.011131725417439703,0.5918367346938775,0.40816326530612246,0.04267161410018553,0.02040816326530612,0.059369202226345084,0.027829313543599257,0.027829313543599257,0.022263450834879406,0.014842300556586271,0.0074211502782931356,0.0055658627087198514,0.0055658627087198514,0.0018552875695732839,0.16697588126159554,0.0,0.2504638218923933,0.14471243042671614,0.07235621521335807,0.03896103896103896,0.04081632653061224,0.03339517625231911,0.016697588126159554,0.9165120593692022,0.08348794063079777,0.48608534322820035,0.43042671614100186,0.08348794063079777,0.0,0.3970315398886827,0.00927643784786642,0.5936920222634509
2022,3301876,512,0.025390625,0.22265625,0.17578125,0.162109375,0.099609375,0.052734375,0.072265625,0.08203125,0.041015625,0.017578125,0.015625,0.01953125,0.00390625,0.001953125,0.00390625,0.001953125,0.001953125,0.0234375,0.44921875,0.150390625,0.36328125,0.01171875,0.001953125,0.630859375,0.369140625,0.05859375,0.037109375,0.052734375,0.025390625,0.01171875,0.013671875,0.017578125,0.013671875,0.001953125,0.0,0.0,0.1953125,0.0,0.263671875,0.1015625,0.078125,0.041015625,0.0390625,0.029296875,0.01953125,0.90625,0.09375,0.486328125,0.41796875,0.09375,0.001953125,0.40234375,0.001953125,0.595703125
2022,3301900,3062,0.06466361854996734,0.3086218158066623,0.2015022860875245,0.14826910516002612,0.08817766165904638,0.03559764859568909,0.04408883082952319,0.04310907903331156,0.017308948399738733,0.009797517962116264,0.0062050947093403004,0.01077726975832789,0.007511430437622469,0.007184846505551927,0.0032658393207054214,0.001959503592423253,0.001959503592423253,0.018288700195950358,0.3478118876551274,0.18256041802743306,0.4353363814500327,0.013063357282821686,0.002939255388634879,0.6427171783148269,0.3572828216851731,0.05747877204441541,0.019595035924232528,0.05094709340300457,0.02906596995427825,0.026779882429784456,0.022207707380796866,0.016982364467668192,0.011757021554539516,0.003919007184846506,0.0013063357282821686,0.001959503592423253,0.170476812540823,0.0006531678641410843,0.21848465055519267,0.14500326583932072,0.08883082952318747,0.045068582625734814,0.04212932723709994,0.02906596995427825,0.018288700195950358,0.9092096668843893,0.09079033311561072,0.5238406270411495,0.38210320052253427,0.09079033311561072,0.0032658393207054214,0.3520574787720444,0.0045721750489875895,0.643370346178968
2022,3302007,1884,0.05201698513800425,0.2765392781316348,0.19532908704883228,0.15658174097664543,0.08917197452229299,0.04087048832271762,0.06157112526539278,0.04936305732484077,0.02176220806794055,0.015392781316348195,0.007961783439490446,0.007961783439490446,0.008492569002123142,0.00583864118895966,0.00583864118895966,0.002653927813163482,0.002653927813163482,0.016985138004246284,0.38057324840764334,0.1618895966029724,0.4150743099787686,0.021231422505307854,0.004246284501061571,0.6353503184713376,0.3646496815286624,0.03821656050955414,0.019639065817409766,0.05997876857749469,0.036093418259023353,0.020700636942675158,0.02176220806794055,0.016454352441613588,0.0074309978768577496,0.00583864118895966,0.0021231422505307855,0.0010615711252653928,0.14437367303609341,0.0,0.2627388535031847,0.13694267515923567,0.08864118895966029,0.04777070063694268,0.03927813163481953,0.03556263269639066,0.015392781316348195,0.9145435244161358,0.08545647558386411,0.5201698513800425,0.3890658174097665,0.08545647558386411,0.005307855626326964,0.36995753715498936,0.002653927813163482,0.6273885350318471
2022,3302106,796,0.03391959798994975,0.2663316582914573,0.19597989949748743,0.135678391959799,0.10427135678391959,0.048994974874371856,0.06658291457286432,0.056532663316582916,0.02763819095477387,0.010050251256281407,0.010050251256281407,0.016331658291457288,0.007537688442211055,0.007537688442211055,0.005025125628140704,0.005025125628140704,0.002512562814070352,0.026381909547738693,0.635678391959799,0.10678391959798995,0.22487437185929648,0.0037688442211055275,0.002512562814070352,0.6130653266331658,0.3869346733668342,0.13190954773869346,0.01256281407035176,0.03768844221105527,0.010050251256281407,0.002512562814070352,0.00628140703517588,0.002512562814070352,0.0,0.002512562814070352,0.0,0.0,0.23241206030150754,0.0,0.26884422110552764,0.11809045226130653,0.0829145728643216,0.03391959798994975,0.02135678391959799,0.020100502512562814,0.016331658291457288,0.7839195979899497,0.21608040201005024,0.3793969849246231,0.4007537688442211,0.21608040201005024,0.0037688442211055275,0.3844221105527638,0.001256281407035176,0.614321608040201
2022,3302205,2148,0.03212290502793296,0.23324022346368714,0.20018621973929238,0.14804469273743018,0.08659217877094973,0.0521415270018622,0.06238361266294227,0.061452513966480445,0.031191806331471134,0.023277467411545624,0.013500931098696461,0.015828677839851025,0.014432029795158287,0.0074487895716946,0.010707635009310988,0.004655493482309125,0.002793296089385475,0.013500931098696461,0.5074487895716946,0.1564245810055866,0.3063314711359404,0.013966480446927373,0.0023277467411545625,0.6289571694599627,0.3710428305400372,0.09497206703910614,0.00931098696461825,0.040502793296089384,0.018156424581005588,0.010707635009310988,0.008379888268156424,0.004655493482309125,0.0032588454376163874,0.00186219739292365,0.0004655493482309125,0.0004655493482309125,0.2425512104283054,0.0,0.29748603351955305,0.11173184357541899,0.059124767225325885,0.040968342644320296,0.025139664804469275,0.017690875232774673,0.012569832402234637,0.8230912476722533,0.17690875232774675,0.3230912476722533,0.49813780260707635,0.17690875232774675,0.00186219739292365,0.47113594040968343,0.004655493482309125,0.5242085661080075
2022,3302270,989,0.0980788675429727,0.3862487360970677,0.19716885743174925,0.1263902932254803,0.07482305358948432,0.023255813953488372,0.041456016177957536,0.0262891809908999,0.007077856420626896,0.006066734074823054,0.003033367037411527,0.004044489383215369,0.004044489383215369,0.0010111223458038423,0.0010111223458038423,0.0,0.0,0.021233569261880688,0.25783619817997977,0.2487360970677452,0.44792719919110213,0.019211324570273004,0.005055611729019211,0.6784630940343782,0.32153690596562184,0.034378159757330634,0.029322548028311426,0.06370070778564206,0.03640040444893832,0.034378159757330634,0.0262891809908999,0.012133468149646108,0.006066734074823054,0.003033367037411527,0.003033367037411527,0.0,0.13953488372093023,0.0,0.21638018200202225,0.13245702730030334,0.1102123356926188,0.06572295247724974,0.034378159757330634,0.032355915065722954,0.020222446916076844,0.9362992922143579,0.06370070778564206,0.5561172901921132,0.38018200202224467,0.06370070778564206,0.0,0.3528816986855409,0.003033367037411527,0.6440849342770475
2022,3302403,4651,0.033971188991614706,0.21565254783917437,0.17351107288755108,0.12642442485486993,0.0911631907116749,0.05611696409374328,0.06342721995269834,0.06450225757901526,0.029456030961083637,0.01892066222317781,0.01569554934422705,0.0245108578800258,0.018275639647387657,0.013545474091593205,0.01849064717265104,0.017630617071597507,0.018705654697914426,0.022145775102128576,0.4138894861320146,0.1741560954633412,0.37282304880670825,0.01376048161685659,0.0032251128789507633,0.6304020640722425,0.36959793592775747,0.058052031821113736,0.01784562459686089,0.06772737045796604,0.03870135454740916,0.02666093313265964,0.01978069232423135,0.01569554934422705,0.005805203182111374,0.0040851429800043,0.0017200602021070737,0.00021500752526338422,0.15308535798752956,0.00021500752526338422,0.23113308965813803,0.1391098688454096,0.07611266394323801,0.052676843689529136,0.038916362072672545,0.03053106858740056,0.02193076757686519,0.8737905826703934,0.12620941732960653,0.5127929477531714,0.35755751451300793,0.12620941732960653,0.0034401204042141475,0.340786927542464,0.0015050526768436896,0.6577080197806924
2022,3302502,2870,0.05644599303135889,0.30696864111498257,0.20766550522648083,0.1508710801393728,0.09024390243902439,0.04250871080139373,0.04912891986062718,0.03832752613240418,0.013588850174216028,0.014982578397212544,0.005923344947735192,0.00975609756097561,0.0024390243902439024,0.003484320557491289,0.0024390243902439024,0.0027874564459930314,0.0024390243902439024,0.022996515679442508,0.3397212543554007,0.21289198606271778,0.40313588850174215,0.01916376306620209,0.0020905923344947735,0.6571428571428571,0.34285714285714286,0.04355400696864112,0.02264808362369338,0.06202090592334495,0.0264808362369338,0.020905923344947737,0.016724738675958188,0.011846689895470384,0.006968641114982578,0.004181184668989547,0.0017421602787456446,0.0010452961672473868,0.1951219512195122,0.0003484320557491289,0.23763066202090594,0.1229965156794425,0.08536585365853659,0.05156794425087108,0.03832752613240418,0.02857142857142857,0.02195121951219512,0.9236933797909408,0.07630662020905923,0.5439024390243903,0.378397212543554,0.07630662020905923,0.0013937282229965157,0.35226480836236934,0.005923344947735192,0.6418118466898954
2022,3302601,430,0.03953488372093023,0.2813953488372093,0.19534883720930232,0.12790697674418605,0.06511627906976744,0.05116279069767442,0.07209302325581396,0.06976744186046512,0.030232558139534883,0.01627906976744186,0.0069767441860465115,0.01627906976744186,0.009302325581395349,0.002325581395348837,0.009302325581395349,0.004651162790697674,0.002325581395348837,0.030232558139534883,0.40232558139534885,0.1511627906976744,0.4,0.009302325581395349,0.0069767441860465115,0.6581395348837209,0.34186046511627904,0.05116279069767442,0.02558139534883721,0.03953488372093023,0.02558139534883721,0.020930232558139535,0.013953488372093023,0.004651162790697674,0.011627906976744186,0.002325581395348837,0.0,0.002325581395348837,0.1930232558139535,0.0,0.24186046511627907,0.1558139534883721,0.07674418604651163,0.03953488372093023,0.05813953488372093,0.020930232558139535,0.01627906976744186,0.8930232558139535,0.10697674418604651,0.4720930232558139,0.42093023255813955,0.10697674418604651,0.0,0.39069767441860465,0.009302325581395349,0.6
2022,3302700,2985,0.03350083752093802,0.20536013400335007,0.17788944723618091,0.13366834170854272,0.09581239530988275,0.06901172529313233,0.06867671691792294,0.07537688442211055,0.03484087102177554,0.022445561139028476,0.01641541038525963,0.018090452261306532,0.01574539363484087,0.01340033500837521,0.010050251256281407,0.004355108877721943,0.005360134003350084,0.019430485762144054,0.4964824120603015,0.11725293132328309,0.35477386934673366,0.009380234505862646,0.002680067001675042,0.5983249581239531,0.4016750418760469,0.05661641541038526,0.01507537688442211,0.03986599664991625,0.022445561139028476,0.019765494137353432,0.017085427135678392,0.01507537688442211,0.012395309882747068,0.007705192629815745,0.0016750418760469012,0.00033500837520938025,0.1795644891122278,0.0006700167504187605,0.2649916247906198,0.14472361809045226,0.07805695142378559,0.04589614740368509,0.03350083752093802,0.030485762144053602,0.01407035175879397,0.8827470686767169,0.11725293132328309,0.4820770519262982,0.39798994974874374,0.11725293132328309,0.002680067001675042,0.3775544388609715,0.005695142378559464,0.616750418760469
2022,3302858,2032,0.05511811023622047,0.29429133858267714,0.2062007874015748,0.12746062992125984,0.09301181102362205,0.03740157480314961,0.04625984251968504,0.056594488188976375,0.02312992125984252,0.013779527559055118,0.011811023622047244,0.010826771653543307,0.009350393700787402,0.005905511811023622,0.006889763779527559,0.000984251968503937,0.000984251968503937,0.01968503937007874,0.32923228346456695,0.24311023622047245,0.39320866141732286,0.01328740157480315,0.0014763779527559055,0.6309055118110236,0.3690944881889764,0.05905511811023622,0.023622047244094488,0.07283464566929133,0.03395669291338583,0.021161417322834646,0.025098425196850394,0.0172244094488189,0.01673228346456693,0.01033464566929134,0.0044291338582677165,0.0014763779527559055,0.15108267716535434,0.000984251968503937,0.18848425196850394,0.12893700787401574,0.07824803149606299,0.05954724409448819,0.04429133858267716,0.03789370078740158,0.024606299212598427,0.9104330708661418,0.08956692913385826,0.5954724409448819,0.31348425196850394,0.08956692913385826,0.0014763779527559055,0.2844488188976378,0.001968503937007874,0.7135826771653543
2022,3302908,677,0.03840472673559823,0.2570162481536189,0.22304283604135894,0.1447562776957164,0.07533234859675036,0.03545051698670606,0.04874446085672083,0.0620384047267356,0.0206794682422452,0.023633677991137372,0.019202363367799114,0.008862629246676515,0.022156573116691284,0.007385524372230428,0.005908419497784343,0.0029542097488921715,0.004431314623338257,0.01624815361890694,0.4401772525849335,0.14918759231905465,0.37370753323485967,0.019202363367799114,0.0014771048744460858,0.6676514032496307,0.33234859675036926,0.03545051698670606,0.025110782865583457,0.051698670605613,0.01624815361890694,0.008862629246676515,0.004431314623338257,0.004431314623338257,0.0029542097488921715,0.0029542097488921715,0.004431314623338257,0.0,0.19793205317577547,0.0,0.29542097488921715,0.1329394387001477,0.08714918759231906,0.050221565731166914,0.03249630723781388,0.028064992614475627,0.019202363367799114,0.8700147710487445,0.12998522895125553,0.40620384047267355,0.4623338257016248,0.12998522895125553,0.0014771048744460858,0.43131462333825704,0.0103397341211226,0.5583456425406204
2022,3303005,557,0.04847396768402154,0.3177737881508079,0.20466786355475763,0.12208258527827648,0.05745062836624776,0.04847396768402154,0.06283662477558348,0.04488330341113106,0.02872531418312388,0.019748653500897665,0.012567324955116697,0.005385996409335727,0.01615798922800718,0.0017953321364452424,0.003590664272890485,0.005385996409335727,0.0,0.010771992818671455,0.42908438061041293,0.22800718132854578,0.3087971274685817,0.02154398563734291,0.0017953321364452424,0.6319569120287253,0.36804308797127466,0.1400359066427289,0.010771992818671455,0.03590664272890485,0.019748653500897665,0.01436265709156194,0.010771992818671455,0.00718132854578097,0.008976660682226212,0.0017953321364452424,0.0,0.0,0.17594254937163376,0.0,0.25314183123877915,0.13644524236983843,0.0718132854578097,0.05565529622980251,0.026929982046678635,0.01615798922800718,0.01436265709156194,0.7684021543985637,0.23159784560143626,0.40933572710951527,0.35727109515260325,0.23159784560143626,0.0017953321364452424,0.3375224416517056,0.0017953321364452424,0.6606822262118492
